734400	12	1	1	9	12	0	120	3.4	-3.1	1027	2	73	78	139	91	1	206	-309	0
738000	12	1	1	9	13	0	110	3.1	-2.8	1026	2.1	69	22	119	79	1	209	-310	0
741600	12	1	1	9	14	1	100	3.4	-2.3	1026	2.1	68	10	87	53	1	216	-310	0
745200	12	1	1	9	15	1	99	4.2	-2.8	1025	2.1	68	10	0	0	1	221	-309	0
748800	12	1	1	9	16	1	110	3.3	-3.7	1025	2.1	71	68	0	0	1	219	-306	0
752400	12	1	1	9	17	0	110	3.6	-4.5	1025	2.1	75	23	0	0	1	212	-304	0
756000	12	1	1	9	18	0	121	3.9	-5.1	1025	2.1	80	60	0	0	1	206	-303	0
759600	12	1	1	9	19	1	121	3.9	-5.5	1025	2.1	82	21	0	0	1	210	-302	0
763200	12	1	1	9	20	0	131	4.2	-5.8	1025	2.1	85	69	0	0	1	209	-301	0
766800	12	1	1	9	21	0	131	4	-6.2	1025	2.1	89	68	0	0	1	203	-300	0
770400	12	1	1	9	22	0	130	3.7	-6.6	1025	2.1	92	68	0	0	1	202	-299	0
774000	12	1	1	9	23	0	130	3.4	-6.9	1025	2.1	93	60	0	0	1	201	-298	0
777600	12	1	1	9	24	0	140	3.1	-7	1024	2.1	94	61	0	0	1	201	-298	0
781200	12	1	1	10	1	1	141	3.5	-7.3	1024	2.1	96	61	0	0	1	205	-298	0
784800	12	1	1	10	2	1	161	3.5	-7.3	1024	2.1	97	60	0	0	1	208	-298	0
788400	12	1	1	10	3	1	160	2.9	-7.4	1023	2	95	60	0	0	1	207	-297	0
792000	12	1	1	10	4	0	179	3	-7.6	1023	2	93	60	0	0	1	201	-296	0
795600	12	1	1	10	5	1	175	3.7	-7.2	1023	2	94	60	0	0	1	201	-296	0
799200	12	1	1	10	6	0	174	3.7	-6.6	1023	2.1	95	63	0	0	1	201	-296	0
802800	12	1	1	10	7	0	163	3.7	-6.5	1024	2.1	93	25	0	0	1	197	-296	0
806400	12	1	1	10	8	1	165	4.3	-6.1	1024	2.1	92	-1	0	7	1	202	-296	0
810000	12	1	1	10	9	1	182	4.5	-5.5	1024	2.2	90	-1	71	45	1	205	-297	0
813600	12	1	1	10	10	2	217	4.1	-3.6	1024	2.4	88	-1	112	70	1	212	-300	0
817200	12	1	1	10	11	3	199	4.5	-2.5	1024	2.5	84	-1	117	97	1	223	-305	0
820800	12	1	1	10	12	3	209	4.3	-1.3	1024	2.6	80	-1	120	106	1	229	-309	0
824400	12	1	1	10	13	4	187	3.4	-1.3	1024	2.7	78	-1	72	91	1	233	-311	0
828000	12	1	1	10	14	4	210	3.6	-1	1023	2.7	77	-1	22	76	1	235	-311	0
831600	12	1	1	10	15	5	191	4	-1.7	1023	2.6	78	-1	0	20	1	237	-309	0
835200	12	1	1	10	16	5	181	3.7	-2.3	1023	2.6	81	-1	0	0	1	239	-306	0
838800	12	1	1	10	17	5	189	3.6	-2.7	1023	2.6	84	60	0	0	1	238	-303	0
842400	12	1	1	10	18	4	190	3.4	-3.4	1023	2.6	87	21	0	0	1	233	-301	0
846000	12	1	1	10	19	3	180	3.7	-3.7	1023	2.6	90	60	0	0	1	224	-299	0
849600	12	1	1	10	20	3	170	3.8	-4	1023	2.6	92	60	0	0	1	220	-298	0
853200	12	1	1	10	21	2	190	4.1	-4.3	1023	2.5	92	58	0	0	1	216	-298	0
856800	12	1	1	10	22	2	179	4	-4.8	1023	2.5	94	63	0	0	1	212	-297	0
860400	12	1	1	10	23	3	178	4.1	-5	1023	2.5	96	61	0	0	1	215	-296	0
